2013/4/17,49.85
2013/4/18,49.8
2013/4/19,51.28
2013/4/22,51.23
2013/4/23,50.96
2013/4/24,51.37
2013/4/25,51.46
2013/4/26,51.65
2013/4/29,51.6
2013/4/30,52.16
2013/5/2,52.3
2013/5/3,52.39
2013/5/6,52.62
2013/5/7,52.8
2013/5/8,53.5
2013/5/9,53.82
2013/5/10,53.54
2013/5/13,53.41
2013/5/14,53.54
2013/5/15,53.59
2013/5/16,54.28
2013/5/17,54.01
2013/5/20,53.91
2013/5/21,53.91
2013/5/22,53.87
2013/5/23,52.71
2013/5/24,52.57
2013/5/27,53.04
2013/5/28,52.85
2013/5/29,53.31
2013/5/30,52.67
2013/5/31,52.67
2013/6/3,52.43
2013/6/4,52.34
2013/6/5,52.34
2013/6/6,51.7
2013/6/7,51.83
2013/6/10,52.25
2013/6/11,52.11
2013/6/13,50.86
2013/6/14,50.68
2013/6/17,51
2013/6/18,51.23
2013/6/19,51.14
2013/6/20,50.17
2013/6/21,49.57
2013/6/24,49.38
2013/6/25,49.01
2013/6/26,49.66
2013/6/27,50.26
2013/6/28,50.96
2013/7/1,51.42
2013/7/2,51.33
2013/7/3,50.72
2013/7/4,50.82
2013/7/5,51.83
2013/7/8,50.86
2013/7/9,51.46
2013/7/10,51.6
2013/7/11,52.9
2013/7/12,53.04
2013/7/15,53.17
2013/7/16,53.17
2013/7/17,53.27
2013/7/18,52.9
2013/7/19,51.74
2013/7/22,51.93
2013/7/23,52.76
2013/7/24,52.62
2013/7/25,52.71
2013/7/26,52.62
2013/7/29,52.25
2013/7/30,52.67
2013/7/31,52.34
2013/8/1,51.97
2013/8/2,52.3
2013/8/5,52.43
2013/8/6,51.7
2013/8/7,50.96
2013/8/8,50.77
2013/8/9,50.72
2013/8/12,50.86
2013/8/13,51.37
2013/8/14,51.23
2013/8/15,50.86
2013/8/16,51.09
2013/8/19,50.96
2013/8/20,50.49
2013/8/22,50.08
2013/8/23,50.72
2013/8/26,50.96
2013/8/27,50.49
2013/8/28,50.63
2013/8/29,51.33
2013/8/30,51.65
2013/9/2,52.06
2013/9/3,52.39
2013/9/4,52.3
2013/9/5,52.62
2013/9/6,52.71
2013/9/9,52.9
2013/9/10,53.04
2013/9/11,53.17
2013/9/12,53.22
2013/9/13,52.8
2013/9/14,52.8
2013/9/16,53.45
2013/9/17,53.41
2013/9/18,53.22
2013/9/23,53.64
2013/9/24,53.68
2013/9/25,53.45
2013/9/26,52.94
2013/9/27,53.08
2013/9/30,52.85
2013/10/1,52.85
2013/10/2,53.04
2013/10/3,54.15
2013/10/4,54.05
2013/10/7,53.54
2013/10/8,53.96
2013/10/9,53.82
2013/10/11,54.05
2013/10/14,53.64
2013/10/15,54.1
2013/10/16,53.87
2013/10/17,54.15
2013/10/18,54.61
2013/10/21,54.56
2013/10/22,54.56
2013/10/23,54.28
2013/10/24,54.47
2013/10/25,54.05
2013/10/28,54.43
2013/10/29,54.66
2013/10/30,54.81
2013/10/31,54.81
2013/11/1,54.52
2013/11/4,54.28
2013/11/5,53.76
2013/11/6,53.76
2013/11/7,53.62
2013/11/8,53.43
2013/11/11,53.29
2013/11/12,53.48
2013/11/13,52.77
2013/11/14,52.91
2013/11/15,53.15
2013/11/18,53.43
2013/11/19,53.76
2013/11/20,53.43
2013/11/21,52.49
2013/11/22,52.53
2013/11/25,53.24
2013/11/26,53.67
2013/11/27,53.95
2013/11/28,54.28
2013/11/29,54.47
2013/12/2,54.38
2013/12/3,54.43
2013/12/4,54.38
2013/12/5,54.05
2013/12/6,54.1
2013/12/9,54.57
2013/12/10,54.71
2013/12/11,54.76
2013/12/12,54.33
2013/12/13,54.28
2013/12/16,53.86
2013/12/17,54.14
2013/12/18,53.95
2013/12/19,54.28
2013/12/20,54.38
2013/12/23,54.76
2013/12/24,54.71
2013/12/25,54.76
2013/12/26,54.76
2013/12/27,55.18
2013/12/30,55.66
2013/12/31,55.56
2014/1/2,55.42
2014/1/3,54.76
2014/1/6,54.62
2014/1/7,54.62
2014/1/8,54.71
2014/1/9,54.47
2014/1/10,54.47
2014/1/13,54.81
2014/1/14,54.71
2014/1/15,55.28
2014/1/16,55.42
2014/1/17,55.51
2014/1/20,55.66
2014/1/21,55.42
2014/1/22,55.51
2014/1/23,55.37
2014/1/24,55.51
2014/1/27,54.52
2014/2/5,52.82
2014/2/6,53.01
2014/2/7,53.57
2014/2/10,53.57
2014/2/11,53.91
2014/2/12,54.47
2014/2/13,54.33
2014/2/14,54.85
2014/2/17,54.85
2014/2/18,55.04
2014/2/19,55.04
2014/2/20,54.57
2014/2/21,55.09
2014/2/24,54.81
2014/2/25,55.04
2014/2/26,55.28
2014/2/27,55.18
2014/3/3,54.85
2014/3/4,54.62
2014/3/5,55.18
2014/3/6,55.99
2014/3/7,56.22
2014/3/10,55.89
2014/3/11,56.18
2014/3/12,55.66
2014/3/13,56.56
2014/3/14,55.99
2014/3/17,55.89
2014/3/18,56.22
2014/3/19,56.08
2014/3/20,55.37
2014/3/21,55.37
2014/3/24,55.51
2014/3/25,55.99
2014/3/26,56.51
2014/3/27,56.6
2014/3/28,56.7
2014/3/31,56.89
2014/4/1,57.36
2014/4/2,57.55
2014/4/3,57.41
2014/4/7,57.27
2014/4/8,57.55
2014/4/9,57.74
2014/4/10,57.93
2014/4/11,57.88
2014/4/14,57.79
2014/4/15,58.07
2014/4/16,58.02
2014/4/17,57.88
2014/4/18,58.26
2014/4/21,58.26
2014/4/22,58.45
2014/4/23,58.35
