46.67,46.463333,46.333333,46.258,46.186667,46.122857,46.052143,45.975278,45.892444,45.804364,45.719242,45.637051,45.564286,45.500762,45.4445,45.389118,45.340065,45.295556,45.256105,45.217524,45.181342,45.147233,45.114638,45.082,45.048369,45.018148,44.99119,44.96633,44.942851,44.920731,44.900706,44.882822,44.866738,44.852857,44.839714,44.827432,44.816003,44.804561,44.792731,44.780098,44.766434,44.752016,44.736163,44.719404,44.702145,44.684413,44.667048,44.650646,44.635208,44.620494,44.606109,44.592518,44.579895,44.568135,44.557065,44.546635,44.536649,44.526768,44.516955,44.507109,44.497123,44.487378,44.477743,44.467851,44.457758,44.447843,44.437981,44.428022,44.417636,44.40705,44.396182,44.385282,44.374443,44.36373,44.353186,44.342768,44.332491,44.322155,44.31162,44.301074,44.290611,44.280047,44.269501,44.258821,44.247858,44.236512,44.224762,44.212646,44.19984,44.186391,44.172224,44.157443,44.142157,44.126477,44.110164,44.093342,44.076097,44.058493,44.040665,44.02279,44.004842,43.986663,43.968303,43.949758,43.931031,43.91213,43.893159,43.874203,43.855251,43.836288,43.817389,43.798605,43.779828,43.761011,43.742181,43.723344,43.704497,43.68566,43.66677,43.647791,43.62869,43.609383,43.589798,43.570111,43.550305,43.530307,43.510188,43.48991,43.469499,43.448978,43.428317,43.407438,43.38634,43.36507,43.343639,43.322019,43.300118,43.278045,43.255758,43.233234,43.210506,43.187597,43.164518,43.141411,43.118328,43.095244,43.072136,43.049103,43.026236,43.003514,42.980943,42.958598,42.936482,42.914581,42.892911,42.871311,42.849792,42.828358,42.807024,42.785811,42.764707,42.743651,42.722628,42.701573,42.680553,42.659566,42.63871,42.617961,42.597348,42.576876,42.556537,42.536268,42.515909,42.495321,42.474498,42.453477,42.432317,42.411026,42.389622,42.368118,42.346493,42.32474,42.302929,42.281023,42.259039,42.236968,42.214808,42.192533,42.170081,42.14751,42.124825,42.102026,42.07912,42.056057,42.032819,42.0094,41.98587,41.96225,41.938535,41.914716,41.890765,41.866643,41.842378,41.817984,41.793473,41.768826,41.744031,41.71906,41.693929,41.668617,41.643128,41.617483,41.59168,41.565703,41.539532,41.513176,41.486682,41.460047,41.433277,41.40636,41.379312,41.352129,41.324844,41.297449,41.269948,41.242373,41.214731,41.186996,41.159204,41.131341,41.103407,41.075397,41.047294,41.01911,40.990844,40.962485,40.934027,40.90548,40.876874,40.84821,40.81949,40.79071,40.761914,40.733109,40.704281,40.675434,40.646577,40.617718,40.588918,40.560165,40.531464,40.50278,40.474124,40.445464,40.416803,40.388144,
46.72,46.703333,46.591667,46.488,46.412,46.339048,46.272143,46.200556,46.124222,46.042909,45.95697,45.873205,45.791758,45.718381,45.653167,45.594559,45.536993,45.485322,45.438,45.395524,45.354113,45.315138,45.278297,45.243067,45.208,45.172194,45.139709,45.110419,45.083241,45.057505,45.033185,45.010966,44.990891,44.972639,44.956587,44.941351,44.927041,44.913644,44.900333,44.886744,44.872474,44.857298,44.841469,44.824333,44.806386,44.788011,44.769229,44.750842,44.73342,44.716965,44.701244,44.685878,44.671314,44.657717,44.644987,44.632957,44.621579,44.61066,44.599876,44.589186,44.578493,44.567691,44.557148,44.546736,44.536098,44.525287,44.514671,44.504126,44.493507,44.482491,44.471299,44.459848,44.448382,44.436991,44.425737,44.414662,44.403723,44.392934,44.382101,44.371086,44.360072,44.349151,44.338141,44.32716,44.316057,44.304689,44.292955,44.280835,44.268365,44.255228,44.241469,44.227015,44.211965,44.196428,44.180509,44.163976,44.146947,44.129509,44.111723,44.093721,44.075677,44.057563,44.039227,44.020716,44.002027,43.983162,43.964128,43.945027,43.925945,43.906868,43.887783,43.868763,43.849857,43.830961,43.812028,43.793084,43.774134,43.755177,43.736232,43.717237,43.698155,43.678955,43.659554,43.639881,43.620109,43.600221,43.580146,43.559953,43.539604,43.519125,43.498539,43.477816,43.456879,43.435728,43.414407,43.392929,43.371265,43.349325,43.327216,43.304897,43.282343,43.25959,43.236658,43.213559,43.190433,43.16733,43.144227,43.1211,43.098048,43.07516,43.052415,43.029819,43.007448,42.985301,42.963368,42.941664,42.920029,42.898474,42.877004,42.855632,42.834381,42.813239,42.792143,42.771081,42.749988,42.728929,42.707905,42.687009,42.666221,42.645567,42.625052,42.60467,42.584357,42.563955,42.543329,42.52247,42.501415,42.480224,42.458904,42.437471,42.415941,42.394291,42.372514,42.350682,42.328754,42.306749,42.28466,42.262482,42.24019,42.217724,42.19514,42.172443,42.149634,42.126718,42.103648,42.080405,42.056981,42.033449,42.009828,41.986112,41.962293,41.938344,41.914225,41.889964,41.865577,41.841072,41.816433,41.791648,41.766688,41.741569,41.716272,41.690799,41.66517,41.639385,41.613428,41.587279,41.560945,41.534474,41.507865,41.481121,41.454231,41.427211,41.400056,41.372801,41.345436,41.317967,41.290423,41.262812,41.23511,41.20735,41.179519,41.151618,41.123641,41.095572,41.067422,41.039192,41.010868,40.982445,40.953935,40.925365,40.896737,40.868054,40.839311,40.810551,40.781783,40.752992,40.724181,40.69536,40.666536,40.637771,40.609053,40.580385,40.551734,40.523111,40.494483,40.465855,
46.72,46.72,46.711667,46.643,46.565333,46.5,46.434286,46.371667,46.304444,46.232545,46.155758,46.074359,45.994176,45.915524,45.843583,45.778676,45.719608,45.66152,45.608789,45.560095,45.515931,45.472885,45.43221,45.393633,45.356677,45.32,45.282751,45.248695,45.217724,45.188839,45.161411,45.135417,45.111497,45.089697,45.069714,45.051907,45.034964,45.018988,45.003962,44.989098,44.974042,44.958405,44.941966,44.92496,44.906754,44.887817,44.868511,44.848852,44.829608,44.811325,44.794005,44.777424,44.761216,44.745811,44.73137,44.717794,44.704924,44.692712,44.680972,44.669388,44.657922,44.646477,44.63495,44.623697,44.612592,44.601289,44.589838,44.578593,44.567437,44.556225,44.544644,44.532907,44.520933,44.508959,44.49707,44.485328,44.473773,44.462363,44.451111,44.439827,44.428377,44.416938,44.4056,44.394185,44.382807,44.371321,44.359582,44.347495,44.335039,44.322247,44.30881,44.294771,44.280057,44.264766,44.249002,44.232869,44.216139,44.198928,44.181319,44.163372,44.145216,44.127023,44.108764,44.090289,44.071646,44.05283,44.033844,44.014694,43.995481,43.976288,43.957103,43.937911,43.918784,43.899773,43.880772,43.861737,43.842693,43.823645,43.804591,43.785551,43.766463,43.74729,43.728004,43.708521,43.688772,43.668926,43.648968,43.628826,43.608569,43.58816,43.567623,43.546982,43.526207,43.505222,43.484026,43.462664,43.441148,43.419448,43.397478,43.37534,43.352997,43.330423,43.307652,43.284704,43.261593,43.238454,43.215339,43.192224,43.169085,43.146021,43.123119,43.100358,43.077744,43.055351,43.033182,43.011223,42.989491,42.967827,42.946243,42.924743,42.90334,42.882057,42.860882,42.839753,42.818658,42.797533,42.776442,42.755385,42.734456,42.713633,42.692944,42.672392,42.651973,42.631621,42.611183,42.590523,42.569633,42.54855,42.527333,42.505988,42.484532,42.46298,42.44131,42.419514,42.397663,42.375719,42.353699,42.331595,42.309403,42.287099,42.264623,42.242029,42.219325,42.19651,42.173589,42.150515,42.127269,42.103846,42.080315,42.056695,42.032982,42.009167,41.985223,41.96111,41.936858,41.912479,41.887985,41.863358,41.838585,41.813639,41.788536,41.763255,41.7378,41.712191,41.686428,41.660493,41.634368,41.60806,41.581616,41.555033,41.528318,41.501458,41.474468,41.447345,41.420121,41.392789,41.365353,41.337843,41.310265,41.282598,41.254872,41.227077,41.199211,41.17127,41.143237,41.115123,41.086929,41.058643,41.030258,41.001786,40.973255,40.944665,40.916021,40.887316,40.858595,40.829866,40.801113,40.77234,40.743557,40.714771,40.686042,40.657361,40.628728,40.600113,40.571525,40.542931,
47.58,47.293333,47.15,47.059,46.955333,46.855238,46.77,46.688889,46.613333,46.536364,46.457121,46.374872,46.289451,46.205619,46.123583,46.047868,45.978824,45.915439,45.853368,45.796524,45.743723,45.695415,45.648478,45.604033,45.561815,45.521368,45.481429,45.441182,45.404115,45.370129,45.338286,45.307992,45.279216,45.252555,45.228048,45.205405,45.184964,45.165479,45.147038,45.129622,45.112474,45.095249,45.077569,45.059212,45.040396,45.020509,44.999991,44.979184,44.958098,44.937467,44.917813,44.899136,44.881223,44.863717,44.847032,44.831322,44.816491,44.802385,44.788955,44.776022,44.763279,44.750686,44.73815,44.725567,44.713282,44.701171,44.688898,44.676509,44.664348,44.652298,44.640219,44.627804,44.615261,44.602508,44.589775,44.577146,44.564679,44.552412,44.540304,44.528367,44.516417,44.50432,44.492249,44.480291,44.468274,44.456306,44.444245,44.431951,44.419328,44.406357,44.393067,44.379158,44.364669,44.34953,44.333833,44.317683,44.301178,44.284096,44.266549,44.24862,44.230365,44.211911,44.193426,44.174883,44.156133,44.137223,44.118148,44.098911,44.079518,44.060067,44.04064,44.021225,44.001807,43.982458,43.963225,43.944007,43.924759,43.905505,43.886251,43.866994,43.847755,43.828471,43.809108,43.789636,43.769973,43.750051,43.730037,43.709914,43.689614,43.669201,43.648642,43.62796,43.607177,43.586263,43.565145,43.543821,43.522336,43.5007,43.478885,43.456804,43.434561,43.412116,43.389444,43.36658,43.343544,43.320347,43.297124,43.273925,43.250728,43.227508,43.204363,43.181379,43.158535,43.135837,43.11336,43.091103,43.069056,43.047234,43.02548,43.003805,42.982215,42.960723,42.939349,42.918084,42.896865,42.87568,42.854467,42.833289,42.812145,42.791129,42.770219,42.749441,42.728801,42.708293,42.687853,42.667328,42.646584,42.625615,42.604455,42.583163,42.561746,42.54022,42.5186,42.496863,42.475003,42.45309,42.431084,42.409004,42.386841,42.364592,42.342234,42.319705,42.29706,42.274307,42.251443,42.228476,42.205358,42.18207,42.158608,42.135038,42.111381,42.087633,42.063783,42.039806,42.015663,41.991381,41.966975,41.942454,41.917802,41.893006,41.868039,41.842916,41.817617,41.792146,41.766523,41.740746,41.7148,41.688666,41.66235,41.6359,41.609312,41.582593,41.55573,41.528739,41.501616,41.474393,41.447063,41.419629,41.392122,41.364549,41.336886,41.309165,41.281376,41.253516,41.225581,41.197555,41.16945,41.141265,41.112987,41.084613,41.056151,41.027631,40.999053,40.970421,40.941728,40.91302,40.884303,40.855562,40.826801,40.79803,40.769257,40.74054,40.71187,40.683248,40.654643,40.626065,
47.46,47.5,47.376667,47.274,47.192667,47.099524,47.006429,46.923333,46.843111,46.767273,46.690303,46.61141,46.52989,46.445524,46.362417,46.280809,46.204771,46.134737,46.069895,46.006381,45.947749,45.892964,45.842464,45.7934,45.7468,45.702422,45.659841,45.617882,45.57577,45.536753,45.500746,45.466875,45.434581,45.403832,45.37519,45.348694,45.324068,45.301633,45.280205,45.259866,45.240592,45.221661,45.202738,45.183455,45.163594,45.143358,45.122154,45.1004,45.078416,45.056212,45.034487,45.013745,44.993983,44.974997,44.956442,44.938716,44.921966,44.906102,44.890972,44.87653,44.862602,44.848889,44.835352,44.821899,44.808429,44.795274,44.782313,44.76922,44.756037,44.743099,44.73029,44.717473,44.70435,44.691121,44.677705,44.664327,44.651066,44.637978,44.625101,44.612395,44.599871,44.587346,44.574693,44.562078,44.549587,44.537049,44.524572,44.512015,44.499241,44.486156,44.47274,44.459023,44.444708,44.429834,44.414331,44.39829,44.381811,44.364993,44.347614,44.329786,44.311588,44.293076,44.274375,44.255647,44.236866,44.217887,44.198756,44.179467,44.160022,44.140428,44.12078,44.10116,44.081554,44.06195,44.042415,44.022999,44.0036,43.984175,43.964746,43.945321,43.925896,43.906491,43.887044,43.867523,43.847896,43.828084,43.808019,43.787866,43.767608,43.747177,43.726638,43.705956,43.685154,43.664255,43.64323,43.622004,43.600578,43.578993,43.557261,43.535355,43.513187,43.490861,43.468336,43.44559,43.422655,43.39955,43.376288,43.353001,43.32974,43.306479,43.283199,43.259992,43.236945,43.214038,43.191275,43.168731,43.146406,43.124288,43.102393,43.080567,43.05882,43.037157,43.015592,42.994145,42.972805,42.951513,42.930255,42.90897,42.887721,42.866506,42.845418,42.824436,42.803586,42.782872,42.76229,42.741775,42.721178,42.700365,42.67933,42.658107,42.636755,42.615279,42.593696,42.572021,42.55023,42.528319,42.506355,42.4843,42.462172,42.439963,42.41767,42.395268,42.372698,42.350013,42.327222,42.304322,42.28132,42.258169,42.23485,42.211358,42.18776,42.164077,42.140303,42.116429,42.092429,42.068265,42.043964,42.019539,41.995002,41.970334,41.945524,41.920545,41.895412,41.870105,41.844627,41.818997,41.793217,41.767268,41.741132,41.714818,41.688369,41.661785,41.63507,41.608213,41.581228,41.554113,41.526899,41.499577,41.472154,41.444658,41.417096,41.389445,41.361737,41.33396,41.306113,41.278192,41.250181,41.222091,41.193921,41.16566,41.137302,41.108858,41.080356,41.051796,41.023182,40.994508,40.965818,40.937119,40.908397,40.879655,40.850903,40.822148,40.793449,40.764796,40.736191,40.707603,
47.75,47.653333,47.625,47.526,47.432667,47.351905,47.262143,47.171667,47.088667,47.008,46.931061,46.853333,46.774066,46.692571,46.608583,46.525662,46.444052,46.367427,46.296263,46.229905,46.164892,46.104466,46.047717,45.995067,45.943908,45.895185,45.848677,45.80399,45.760023,45.716043,45.675081,45.637064,45.601176,45.566891,45.534175,45.503559,45.475078,45.448475,45.424051,45.400683,45.378444,45.357309,45.336586,45.315949,45.295043,45.273654,45.251968,45.229413,45.206384,45.183184,45.159819,45.136959,45.115087,45.094202,45.074104,45.054461,45.035656,45.017832,45.000898,44.98471,44.969223,44.954265,44.939549,44.925034,44.910629,44.896237,44.882177,44.868333,44.854385,44.840374,44.826624,44.813021,44.799434,44.785568,44.771618,44.757505,44.743447,44.72952,44.715778,44.702259,44.688922,44.675777,44.662648,44.649406,44.636216,44.62316,44.610071,44.597053,44.58397,44.570686,44.557109,44.543219,44.529044,44.514293,44.499004,44.483108,44.466693,44.449856,44.432693,44.414988,44.396849,44.378353,44.359556,44.340577,44.321578,44.302532,44.283297,44.263916,44.244385,44.224706,44.204884,44.185014,44.165175,44.145353,44.125537,44.105793,44.086168,44.066565,44.046938,44.027313,44.007693,43.988077,43.968483,43.948852,43.929149,43.909346,43.889364,43.869135,43.848822,43.828408,43.807826,43.787139,43.766315,43.745374,43.72434,43.703183,43.68183,43.660282,43.638579,43.616733,43.594716,43.572444,43.550016,43.527394,43.504555,43.48153,43.45834,43.434995,43.411628,43.388286,43.364947,43.341588,43.318304,43.295178,43.272191,43.249348,43.226722,43.204313,43.182109,43.160127,43.138214,43.11638,43.094631,43.072979,43.051444,43.030017,43.008638,42.987294,42.965923,42.94459,42.923291,42.902119,42.881052,42.860116,42.839317,42.818648,42.798047,42.777366,42.756472,42.73536,42.714062,42.692637,42.671091,42.64944,42.627698,42.605843,42.583868,42.561843,42.539728,42.517542,42.495276,42.472927,42.450471,42.427849,42.405115,42.382275,42.359329,42.336281,42.313087,42.289727,42.266196,42.242561,42.218841,42.195032,42.171124,42.147092,42.122897,42.098567,42.074115,42.049552,42.02486,42.000027,41.975026,41.949873,41.924548,41.899054,41.87341,41.847616,41.821656,41.795511,41.769189,41.742733,41.716144,41.689425,41.662565,41.635579,41.608463,41.581249,41.553929,41.526508,41.499014,41.471456,41.443808,41.416105,41.388333,41.360492,41.332577,41.304573,41.27649,41.248328,41.220076,41.191727,41.163294,41.134802,41.106253,41.07765,41.048988,41.020309,40.991622,40.962912,40.934182,40.905441,40.876698,40.84801,40.819368,40.790774,
47.87,47.83,47.761667,47.723,47.640667,47.557619,47.481429,47.397222,47.311333,47.230727,47.151667,47.075513,46.998571,46.92019,46.83975,46.756985,46.675033,46.594152,46.517684,46.446143,46.379004,46.313162,46.251594,46.1935,46.139292,46.086581,46.036243,45.988079,45.941724,45.896151,45.850665,45.808106,45.768414,45.730824,45.694841,45.660435,45.628108,45.597895,45.569551,45.543366,45.518269,45.49433,45.471522,45.449182,45.426995,45.404616,45.381835,45.358827,45.335037,45.310839,45.286523,45.26209,45.238183,45.215266,45.193338,45.172206,45.151549,45.131736,45.112904,45.094967,45.077784,45.061311,45.045382,45.029716,45.014275,44.998969,44.983701,44.968781,44.954095,44.939332,44.924531,44.910004,44.895642,44.881315,44.866737,44.852095,44.837313,44.8226,44.808032,44.79366,44.779521,44.765574,44.75183,44.738115,44.724304,44.710556,44.696951,44.683327,44.669785,44.65619,44.64241,44.628354,44.614001,44.59938,44.584204,44.568509,44.552228,44.535446,44.518259,44.500758,44.482733,44.464289,44.4455,44.426421,44.40717,44.387903,44.368596,44.349108,44.329481,44.309712,44.289801,44.269753,44.249663,44.229606,44.209571,44.189545,44.169593,44.149762,44.129955,44.110129,44.090308,44.070494,44.050688,44.030907,44.011092,43.99121,43.971232,43.951079,43.930687,43.910214,43.889644,43.868911,43.848078,43.82711,43.806031,43.78486,43.763571,43.742092,43.72042,43.698599,43.676638,43.65451,43.632132,43.609602,43.586881,43.563948,43.540834,43.517557,43.494129,43.470679,43.447256,43.423836,43.400399,43.377036,43.35383,43.330762,43.307838,43.285128,43.262634,43.240344,43.218274,43.196273,43.174351,43.152514,43.130774,43.109152,43.087636,43.066169,43.044737,43.023281,43.001862,42.980479,42.959221,42.938068,42.917047,42.896161,42.875405,42.854717,42.833951,42.812975,42.791784,42.770411,42.748913,42.727296,42.705575,42.683765,42.661844,42.639806,42.617718,42.595543,42.573297,42.550973,42.528567,42.506056,42.483381,42.460596,42.437707,42.414712,42.391619,42.36838,42.344977,42.321406,42.297732,42.273974,42.250128,42.226186,42.20212,42.177893,42.153533,42.129053,42.104462,42.079744,42.054886,42.029863,42.004689,41.979345,41.953833,41.928174,41.902365,41.876392,41.850236,41.823905,41.797441,41.770845,41.74412,41.717256,41.690267,41.663149,41.635934,41.608614,41.581193,41.553701,41.526144,41.498499,41.470799,41.44303,41.415193,41.387284,41.359285,41.331208,41.303053,41.274808,41.246467,41.218042,41.189559,41.16102,41.132427,41.103775,41.075107,41.04643,41.01773,40.989011,40.96028,40.931548,40.90287,40.874237,
47.63,47.71,47.73,47.709,47.692,47.637619,47.575714,47.514444,47.443778,47.369273,47.297273,47.225256,47.154725,47.082762,47.008917,46.932721,46.853987,46.775556,46.697737,46.623619,46.553766,46.487787,46.422899,46.361867,46.304,46.249715,46.196825,46.146158,46.09754,46.050645,46.004516,45.958504,45.915276,45.87479,45.836333,45.799444,45.764097,45.730769,45.6995,45.670061,45.642729,45.616489,45.591406,45.567455,45.544,45.52074,45.49734,45.473597,45.449673,45.425035,45.400038,45.374956,45.34979,45.325158,45.301506,45.278835,45.256957,45.235564,45.215011,45.195432,45.176742,45.158807,45.141582,45.124909,45.108513,45.092356,45.076352,45.060405,45.044816,45.029473,45.014073,44.998653,44.983517,44.968559,44.953649,44.93851,44.923323,44.908014,44.892785,44.87771,44.86284,44.848207,44.833775,44.819552,44.805368,44.791101,44.776907,44.762863,44.748809,44.734845,44.720839,44.70666,44.692219,44.677496,44.662518,44.647004,44.630989,44.614405,44.597337,44.579877,44.562116,44.543845,44.525168,44.506158,44.486866,44.46741,44.447942,44.428439,44.408761,44.38895,44.369003,44.348919,44.328705,44.308452,44.288234,44.26804,44.247857,44.227751,44.207766,44.187807,44.167832,44.147864,44.127906,44.107957,44.088036,44.068083,44.048066,44.027957,44.007678,43.987165,43.966574,43.94589,43.925047,43.904106,43.883035,43.861855,43.840587,43.819203,43.797633,43.775875,43.753971,43.731929,43.709725,43.687275,43.664675,43.64189,43.618895,43.595722,43.572389,43.548909,43.525407,43.501932,43.478462,43.454974,43.431561,43.408303,43.385183,43.362204,43.339439,43.316887,43.294537,43.272406,43.250343,43.228359,43.20646,43.184657,43.162971,43.141392,43.119861,43.098366,43.076848,43.055366,43.033921,43.012601,42.991386,42.9703,42.94935,42.928529,42.907776,42.886946,42.86591,42.844661,42.823233,42.801682,42.780013,42.758243,42.736385,42.714417,42.692335,42.670203,42.647985,42.625698,42.603334,42.580889,42.558341,42.535631,42.512812,42.489891,42.466865,42.443742,42.420475,42.397046,42.373451,42.349754,42.325974,42.302108,42.278146,42.254061,42.229818,42.205443,42.180948,42.156345,42.131615,42.106748,42.081716,42.056535,42.031186,42.00567,41.980008,41.954199,41.928227,41.902073,41.875745,41.849286,41.822696,41.795978,41.769122,41.742142,41.715034,41.68783,41.660522,41.633114,41.605635,41.578092,41.550461,41.522775,41.495022,41.4672,41.439306,41.411324,41.383264,41.355126,41.326899,41.298578,41.270172,41.241709,41.213189,41.184616,41.155985,41.127337,41.098681,41.070001,41.041302,41.012592,40.983879,40.955221,
46.92,47.156667,47.315,47.406,47.446,47.471429,47.458214,47.43,47.395556,47.348545,47.294394,47.239231,47.181648,47.123429,47.062417,46.998456,46.931307,46.860936,46.79,46.718905,46.650563,46.585613,46.523804,46.462667,46.4048,46.34963,46.297593,46.2467,46.197747,46.150602,46.10498,46.06,46.015062,45.972689,45.932857,45.89491,45.858421,45.823374,45.790231,45.759037,45.729582,45.702137,45.67574,45.650455,45.626261,45.602553,45.579043,45.555408,45.531453,45.507333,45.482534,45.457395,45.43218,45.406889,45.382117,45.358296,45.335426,45.313331,45.291712,45.270913,45.251063,45.232084,45.213844,45.196303,45.179305,45.162587,45.146111,45.129791,45.113536,45.097638,45.081987,45.06629,45.050581,45.035157,45.019912,45.004723,44.989317,44.973872,44.958313,44.94284,44.927522,44.91241,44.897536,44.882863,44.868399,44.85398,44.839485,44.825066,44.810799,44.796527,44.782348,44.768132,44.753752,44.73912,44.724215,44.709064,44.693392,44.677231,44.660517,44.643331,44.625762,44.6079,44.589541,44.570784,44.551702,44.532345,44.512828,44.493301,44.47374,44.454008,44.434147,44.414153,44.394026,44.373771,44.353478,44.333221,44.312989,44.292767,44.272622,44.252596,44.232597,44.212583,44.192575,44.172579,44.152593,44.132633,44.112644,44.092592,44.07245,44.052141,44.031602,44.010987,43.990279,43.969416,43.948458,43.92737,43.906176,43.884895,43.863501,43.841922,43.820159,43.798251,43.776208,43.754005,43.731559,43.708966,43.686189,43.663205,43.640046,43.616728,43.593265,43.569781,43.546323,43.522869,43.499398,43.476,43.452755,43.429646,43.406677,43.383918,43.36137,43.339021,43.316888,43.294823,43.272837,43.250934,43.229125,43.207433,43.185846,43.164307,43.142804,43.121277,43.099787,43.078334,43.057003,43.035777,43.014679,42.993715,42.972878,42.95211,42.931265,42.910217,42.888958,42.867522,42.845965,42.824291,42.802517,42.780656,42.758687,42.736603,42.714472,42.692254,42.669969,42.647607,42.625166,42.602622,42.579918,42.557106,42.534192,42.511175,42.488061,42.464805,42.441389,42.417807,42.394125,42.370361,42.346511,42.322565,42.298499,42.274275,42.24992,42.225446,42.200865,42.176158,42.151315,42.126309,42.101154,42.075833,42.050346,42.024714,41.998936,41.972996,41.946876,41.920583,41.89416,41.867606,41.840926,41.814108,41.787167,41.760099,41.732935,41.705668,41.678301,41.650864,41.623362,41.595774,41.56813,41.540419,41.51264,41.484789,41.45685,41.428834,41.40074,41.372557,41.34428,41.315919,41.287501,41.259027,41.230499,41.201913,41.173311,41.144699,41.116064,41.087409,41.058744,41.030075,
47.5,47.306667,47.328333,47.389,47.437333,47.461429,47.478571,47.4675,47.444,47.414545,47.373788,47.326026,47.276484,47.224095,47.1705,47.113897,47.054183,46.99117,46.924842,46.857619,46.789913,46.724427,46.661812,46.6019,46.542462,46.485926,46.431799,46.380517,46.330253,46.281763,46.23494,46.189527,46.144706,46.099916,46.05754,46.017568,45.979388,45.942605,45.907205,45.873634,45.84194,45.811927,45.783858,45.756818,45.73087,45.705994,45.681613,45.657449,45.633192,45.608651,45.583974,45.558665,45.533047,45.507374,45.481643,45.456429,45.432148,45.408802,45.38622,45.364115,45.342819,45.322458,45.302956,45.284188,45.266112,45.24858,45.231335,45.214339,45.197511,45.180761,45.16437,45.148234,45.132066,45.115899,45.100021,45.08433,45.068705,45.052879,45.037025,45.021071,45.005209,44.989509,44.974019,44.95877,44.943726,44.928896,44.914117,44.899272,44.884509,44.869902,44.855299,44.840792,44.826257,44.811568,44.796638,44.781448,44.766021,44.750091,44.733687,44.716745,44.699344,44.681572,44.663518,44.644978,44.626052,44.60681,44.587302,44.567638,44.547968,44.528267,44.508401,44.48841,44.468291,44.448043,44.427672,44.407265,44.386896,44.366552,44.346221,44.325967,44.305833,44.285726,44.265606,44.245494,44.225396,44.205308,44.185249,44.165161,44.145014,44.124779,44.104381,44.083758,44.063061,44.042275,44.021337,44.000305,43.979147,43.957886,43.93654,43.915082,43.893444,43.871625,43.849664,43.827571,43.80532,43.78283,43.760196,43.737381,43.714362,43.691171,43.667824,43.644334,43.620823,43.597338,43.573858,43.550361,43.526936,43.503664,43.480525,43.457526,43.434734,43.41215,43.389765,43.367593,43.345488,43.323462,43.301518,43.279668,43.257934,43.236304,43.214722,43.193176,43.171607,43.150076,43.12858,43.107207,43.085937,43.064794,43.043785,43.022902,43.002087,42.981197,42.960106,42.938807,42.917334,42.89574,42.874032,42.852226,42.830333,42.808334,42.786222,42.764062,42.741819,42.719508,42.697121,42.674657,42.65209,42.629366,42.606535,42.583603,42.560569,42.53744,42.51417,42.490741,42.467149,42.443457,42.419685,42.395826,42.371874,42.347802,42.323574,42.299216,42.274741,42.250159,42.225453,42.200611,42.175609,42.150459,42.125143,42.099664,42.074041,42.048273,42.022344,41.996237,41.969958,41.94355,41.917013,41.89035,41.86355,41.836629,41.809581,41.782438,41.755192,41.727848,41.700433,41.672954,41.645389,41.617769,41.590082,41.562328,41.534502,41.506588,41.478597,41.45053,41.422374,41.394124,41.365791,41.337401,41.308955,41.280455,41.251898,41.223324,41.194741,41.166134,41.137508,41.10887,
