date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,
2011/6/7,53.490000,53.490000,53.403333,53.457500,53.430000,53.196667,53.041429,52.952500,52.825556,52.742000,52.665455,52.655000,52.643077,52.666429,52.666667,52.670000,52.710588,52.756111,52.787895,52.827500,52.863333,52.882273,52.910435,52.920417,52.941600,52.956154,52.974444,52.991429,52.978966,52.974667,52.974516,52.977187,52.943333,52.883529,52.835714,52.793056,52.768919,52.747105,52.718718,52.714250,52.710000,52.710238,52.707442,52.679318,52.646667,52.616304,52.580851,52.545208,52.514490,52.474600,52.432157,52.389615,52.343774,52.294074,52.239273,52.186429,52.138421,52.111379,52.085932,52.070667,52.065738,52.061613,52.056984,52.058594,52.054154,52.040152,52.032985,52.020294,52.001739,51.983714,51.976479,51.979028,51.981507,51.972297,51.965600,51.957895,51.946494,51.929872,51.934937,51.952250,51.975432,52.002317,52.022892,52.038333,52.047882,52.052209,52.056897,52.067841,52.082360,52.089889,52.092527,52.096522,52.100860,52.105532,52.107895,52.101250,52.092990,52.089694,52.087374,52.093700,52.101188,52.108039,52.109806,52.109038,52.107048,52.105943,52.102804,52.101759,52.097523,52.093364,52.088108,52.085268,52.078673,52.071404,52.062087,52.054052,52.045043,52.039068,52.028824,52.018750,52.009256,51.998852,51.984797,51.967823,51.944880,51.920952,51.896772,51.874922,51.851783,51.829308,51.810153,51.786742,51.763308,51.739627,51.717852,51.692647,51.669051,51.652971,51.638058,51.623643,51.608511,51.594225,51.576503,51.556944,51.538276,51.519863,51.497007,51.477365,51.455369,51.435400,51.414238,51.386579,51.357386,51.328312,51.296129,51.265192,51.240701,51.217025,51.188994,51.159500,51.134224,51.112593,51.093006,51.072622,51.050727,51.030843,51.011198,50.991548,50.972604,50.951941,50.931988,50.909884,50.889711,50.869770,50.849600,50.829886,50.807345,50.787865,50.767430,50.746278,50.718287,50.688352,50.658743,50.629891,50.601784,50.572204,50.540535,50.507872,50.473810,50.443579,50.412618,50.380885,50.350984,50.325619,50.302000,50.277143,50.252538,50.226970,50.202864,50.179250,50.155224,50.129010,50.104877,50.083824,50.063366,50.041893,50.020048,49.998606,49.977751,49.956095,49.930569,49.906038,49.881549,49.855561,49.830791,49.805648,49.777880,49.750183,49.723881,49.696136,49.669186,49.643784,49.618251,49.589241,49.561022,49.533230,49.504626,49.473553,49.443100,49.409696,49.372944,49.335431,49.299528,49.267308,49.236383,49.205042,49.176414,49.147479,49.120711,49.095208,49.066141,49.037810,49.008519,48.978279,48.945837,48.911057,48.874332,48.839153,48.804859,48.775160,48.746215,48.713730,48.684032,48.655433,48.626314,48.596758,
2011/6/8,53.320000,53.405000,53.433333,53.382500,53.430000,53.411667,53.214286,53.076250,52.993333,52.875000,52.794545,52.720000,52.706154,52.691429,52.710000,52.707500,52.708235,52.744444,52.785789,52.814500,52.850952,52.884091,52.901304,52.927500,52.936400,52.956154,52.969630,52.986786,53.002759,52.990333,52.985806,52.985312,52.987576,52.954412,52.896000,52.849167,52.807297,52.783421,52.761795,52.733750,52.729024,52.724524,52.724419,52.721364,52.693556,52.661304,52.631277,52.596250,52.561020,52.530600,52.491176,52.449231,52.407170,52.361852,52.312727,52.258571,52.206316,52.158793,52.131864,52.106500,52.091148,52.085968,52.081587,52.076719,52.078000,52.073333,52.059254,52.051912,52.039130,52.020571,52.002535,51.995139,51.997397,51.999595,51.990267,51.983421,51.975584,51.964103,51.947468,51.952250,51.969136,51.991829,52.018193,52.038333,52.053412,52.062674,52.066782,52.071250,52.081910,52.096111,52.103407,52.105870,52.109677,52.113830,52.118316,52.120521,52.113814,52.105510,52.102121,52.099700,52.105842,52.113137,52.119806,52.121442,52.120571,52.118491,52.117290,52.114074,52.112936,52.108636,52.104414,52.099107,52.096195,52.089561,52.082261,52.072931,52.064872,52.055847,52.049832,52.039583,52.029504,52.020000,52.009593,51.995565,51.978640,51.955794,51.931969,51.907891,51.886124,51.863077,51.840687,51.821591,51.798271,51.774925,51.751333,51.729632,51.704526,51.681014,51.664964,51.650071,51.635674,51.620563,51.606294,51.588611,51.569103,51.550479,51.532109,51.509324,51.489732,51.467800,51.447881,51.426776,51.399216,51.370130,51.341161,51.309103,51.278280,51.253861,51.230252,51.202312,51.172919,51.147716,51.126135,51.106585,51.086242,51.064398,51.044551,51.024940,51.005325,50.986412,50.965789,50.945872,50.923815,50.903678,50.883771,50.863636,50.843955,50.821461,50.802011,50.781611,50.760497,50.732582,50.702732,50.673207,50.644432,50.616398,50.586898,50.555319,50.522751,50.488789,50.458639,50.427760,50.396114,50.366289,50.340974,50.317398,50.292589,50.268030,50.242513,50.218450,50.194876,50.170891,50.144729,50.120637,50.099610,50.079175,50.057729,50.035913,50.014498,49.993667,49.972038,49.946557,49.922066,49.897617,49.871674,49.846944,49.821843,49.794128,49.766484,49.740227,49.712534,49.685631,49.660269,49.634777,49.605822,49.577655,49.549912,49.521360,49.490349,49.459957,49.426623,49.389957,49.352532,49.316709,49.284553,49.253686,49.222405,49.193824,49.164937,49.138208,49.112739,49.083719,49.055432,49.026189,48.996000,48.963618,48.928907,48.892258,48.857149,48.822920,48.793267,48.764365,48.731937,48.702283,48.673725,48.644648,
2011/6/9,53.320000,53.320000,53.376667,53.405000,53.370000,53.411667,53.398571,53.227500,53.103333,53.026000,52.915455,52.838333,52.766154,52.750000,52.733333,52.748125,52.743529,52.742222,52.774737,52.812500,52.838571,52.872273,52.903043,52.918750,52.943200,52.951154,52.969630,52.982143,52.998276,53.013333,53.000968,52.996250,52.995455,52.997353,52.964857,52.907778,52.861892,52.820789,52.797179,52.775750,52.748049,52.743095,52.738372,52.737955,52.734667,52.707174,52.675319,52.645625,52.611020,52.576200,52.546078,52.507115,52.465660,52.424074,52.379273,52.330714,52.277193,52.225517,52.178475,52.151667,52.126393,52.110968,52.105556,52.100938,52.095846,52.096818,52.091940,52.077794,52.070290,52.057429,52.038873,52.020833,52.013288,52.015270,52.017200,52.007763,52.000779,51.992821,51.981266,51.964625,51.969136,51.985610,52.007831,52.033690,52.053412,52.068140,52.077126,52.081023,52.085281,52.095667,52.109560,52.116630,52.118925,52.122553,52.126526,52.130833,52.132887,52.126122,52.117778,52.114300,52.111782,52.117745,52.124854,52.131346,52.132857,52.131887,52.129720,52.128426,52.125138,52.123909,52.119550,52.115268,52.109912,52.106930,52.100261,52.092931,52.083590,52.075508,52.066471,52.060417,52.050165,52.040082,52.030569,52.020161,52.006160,51.989286,51.966535,51.942812,51.918837,51.897154,51.874198,51.851894,51.832857,51.809627,51.786370,51.762868,51.741241,51.716232,51.692806,51.676786,51.661915,51.647535,51.632448,51.618194,51.600552,51.581096,51.562517,51.544189,51.521477,51.501933,51.480066,51.460197,51.439150,51.411688,51.382710,51.353846,51.321911,51.291203,51.266855,51.243312,51.215466,51.186173,51.161043,51.139512,51.120000,51.099699,51.077904,51.058095,51.038521,51.018941,51.000058,50.979477,50.959595,50.937586,50.917486,50.897614,50.877514,50.857865,50.835419,50.816000,50.795635,50.774560,50.746721,50.716957,50.687514,50.658817,50.630856,50.601436,50.569947,50.537474,50.503613,50.473542,50.442746,50.411186,50.381436,50.356173,50.332640,50.307879,50.283367,50.257900,50.233881,50.210347,50.186404,50.160294,50.136244,50.115243,50.094831,50.073413,50.051627,50.030238,50.009431,49.987830,49.962394,49.937944,49.913535,49.887639,49.862949,49.837890,49.810228,49.782636,49.756425,49.728784,49.701928,49.676607,49.651156,49.622257,49.594141,49.566447,49.537948,49.507000,49.476667,49.443405,49.406824,49.369487,49.333745,49.301653,49.270844,49.239622,49.211088,49.182250,49.155560,49.130124,49.101152,49.072910,49.043714,49.013577,48.981255,48.946613,48.910040,48.875000,48.840837,48.811230,48.782372,48.750000,48.720392,48.691875,
2011/6/10,52.070000,52.695000,52.903333,53.050000,53.138000,53.153333,53.220000,53.232500,53.098889,53.000000,52.939091,52.845000,52.779231,52.716429,52.704667,52.691875,52.708235,52.706111,52.706842,52.739500,52.777143,52.803636,52.837391,52.868333,52.884800,52.909615,52.918519,52.937500,52.950690,52.967333,52.982903,52.971875,52.968182,52.968235,52.970857,52.940000,52.885135,52.841053,52.801538,52.779000,52.758537,52.731905,52.727442,52.723182,52.723111,52.720217,52.693617,52.662708,52.633878,52.600200,52.566275,52.536923,52.498868,52.458333,52.417636,52.373750,52.326140,52.273621,52.222881,52.176667,52.150328,52.125484,52.110317,52.105000,52.100462,52.095455,52.096418,52.091618,52.077681,52.070286,52.057606,52.039306,52.021507,52.014054,52.016000,52.017895,52.008571,52.001667,51.993797,51.982375,51.965926,51.970366,51.986627,52.008571,52.034118,52.053605,52.068161,52.077045,52.080899,52.085111,52.095385,52.109130,52.116129,52.118404,52.122000,52.125937,52.130206,52.132245,52.125556,52.117300,52.113861,52.111373,52.117282,52.124327,52.130762,52.132264,52.131308,52.129167,52.127890,52.124636,52.123423,52.119107,52.114867,52.109561,52.106609,52.100000,52.092735,52.083475,52.075462,52.066500,52.060496,52.050328,52.040325,52.030887,52.020560,52.006667,51.989921,51.967344,51.943798,51.920000,51.898473,51.875682,51.853534,51.834627,51.811556,51.788456,51.765109,51.743623,51.718777,51.695500,51.679574,51.664789,51.650490,51.635486,51.621310,51.603767,51.584422,51.565946,51.547718,51.525133,51.505695,51.483947,51.464183,51.443247,51.415935,51.387115,51.358408,51.326646,51.296101,51.271875,51.248447,51.220741,51.191595,51.166585,51.145152,51.125723,51.105509,51.083810,51.064083,51.044588,51.025088,51.006279,50.985780,50.965977,50.944057,50.924034,50.904237,50.884213,50.864637,50.842278,50.822928,50.802637,50.781639,50.753913,50.724270,50.694946,50.666364,50.638511,50.609206,50.577842,50.545497,50.511771,50.481813,50.451134,50.419692,50.390051,50.364873,50.341414,50.316734,50.292300,50.266915,50.242970,50.219507,50.195637,50.169610,50.145631,50.124686,50.104327,50.082967,50.061238,50.039905,50.019151,49.997606,49.972243,49.947860,49.923519,49.897696,49.873073,49.848082,49.820500,49.792986,49.766847,49.739283,49.712500,49.687244,49.661858,49.633040,49.605000,49.577380,49.548957,49.518095,49.487845,49.454678,49.418205,49.380979,49.345339,49.313333,49.282605,49.251464,49.223000,49.194232,49.167603,49.142222,49.113320,49.085143,49.056016,49.025951,48.993710,48.959157,48.922680,48.887729,48.853651,48.824111,48.795315,48.763020,48.733477,
2011/6/13,51.380000,51.725000,52.256667,52.522500,52.716000,52.845000,52.900000,52.990000,53.026667,52.927000,52.852727,52.809167,52.732308,52.679286,52.627333,52.621875,52.614706,52.634444,52.636316,52.640500,52.674762,52.713636,52.741739,52.776667,52.808800,52.826923,52.852963,52.863571,52.883793,52.898333,52.916129,52.932812,52.923636,52.921471,52.922857,52.926667,52.897838,52.845526,52.803590,52.766000,52.744878,52.725714,52.700465,52.696818,52.693333,52.693913,52.691702,52.666250,52.636531,52.608800,52.576275,52.543462,52.515094,52.478148,52.438727,52.399107,52.356316,52.309828,52.258475,52.208833,52.163607,52.137903,52.113651,52.098906,52.093846,52.089545,52.084776,52.085882,52.081304,52.067714,52.060563,52.048194,52.030274,52.012838,52.005600,52.007632,52.009610,52.000513,51.993797,51.986125,51.974938,51.958780,51.963253,51.979405,52.001176,52.026512,52.045862,52.060341,52.069213,52.073111,52.077363,52.087609,52.101290,52.108298,52.110632,52.114271,52.118247,52.122551,52.124646,52.118100,52.110000,52.106667,52.104272,52.110192,52.117238,52.123679,52.125234,52.124352,52.122294,52.121091,52.117928,52.116786,52.112566,52.108421,52.103217,52.100345,52.093846,52.086695,52.077563,52.069667,52.060826,52.054918,52.044878,52.035000,52.025680,52.015476,52.001732,51.985156,51.962791,51.939462,51.915878,51.894545,51.871955,51.850000,51.831259,51.808382,51.785474,51.762319,51.741007,51.716357,51.693262,51.677465,51.662797,51.648611,51.633724,51.619658,51.602245,51.583041,51.564698,51.546600,51.524172,51.504868,51.483268,51.463636,51.442839,51.415705,51.387070,51.358544,51.326981,51.296625,51.272547,51.249259,51.221718,51.192744,51.167879,51.146566,51.127246,51.107143,51.085562,51.065941,51.046550,51.027151,51.008439,50.988046,50.968343,50.946534,50.926610,50.906910,50.886983,50.867500,50.845249,50.825989,50.805792,50.784891,50.757297,50.727796,50.698610,50.670160,50.642434,50.613263,50.582042,50.549844,50.516269,50.486443,50.455897,50.424592,50.395076,50.370000,50.346633,50.322050,50.297711,50.272426,50.248571,50.225196,50.201415,50.175485,50.151594,50.130721,50.110431,50.089143,50.067488,50.046226,50.025540,50.004065,49.978791,49.954491,49.930230,49.904495,49.879954,49.855045,49.827557,49.800135,49.774081,49.746607,49.719911,49.694735,49.669427,49.640702,49.612751,49.585217,49.556883,49.526121,49.495966,49.462906,49.426553,49.389449,49.353924,49.322017,49.291381,49.260333,49.231950,49.203264,49.176708,49.151393,49.122571,49.094472,49.065425,49.035444,49.003293,48.968840,48.932470,48.897619,48.863636,48.834173,48.805451,48.773242,
2011/6/14,52.240000,51.810000,51.896667,52.252500,52.466000,52.636667,52.758571,52.817500,52.906667,52.948000,52.864545,52.801667,52.765385,52.697143,52.650000,52.603125,52.599412,52.593889,52.613684,52.616500,52.621429,52.655000,52.693043,52.720833,52.755200,52.786923,52.805185,52.831071,52.842069,52.862333,52.877097,52.895000,52.911818,52.903529,52.902000,52.903889,52.908108,52.880526,52.830000,52.789500,52.753171,52.732857,52.714419,52.690000,52.686667,52.683478,52.684255,52.682292,52.657551,52.628600,52.601569,52.569808,52.537736,52.510000,52.473818,52.435179,52.396316,52.354310,52.308644,52.258167,52.209344,52.164839,52.139524,52.115625,52.101077,52.096061,52.091791,52.087059,52.088116,52.083571,52.070141,52.063056,52.050822,52.033108,52.015867,52.008684,52.010649,52.012564,52.003544,51.996875,51.989259,51.978171,51.962169,51.966548,51.982471,52.003953,52.028966,52.048068,52.062360,52.071111,52.074945,52.079130,52.089247,52.102766,52.109684,52.111979,52.115567,52.119490,52.123737,52.125800,52.119307,52.111275,52.107961,52.105577,52.111429,52.118396,52.124766,52.126296,52.125413,52.123364,52.122162,52.119018,52.117876,52.113684,52.109565,52.104397,52.101538,52.095085,52.087983,52.078917,52.071074,52.062295,52.056423,52.046452,52.036640,52.027381,52.017244,52.003594,51.987132,51.964923,51.941756,51.918333,51.897143,51.874701,51.852889,51.834265,51.811533,51.788768,51.765755,51.744571,51.720071,51.697113,51.681399,51.666806,51.652690,51.637877,51.623878,51.606554,51.587450,51.569200,51.551192,51.528882,51.509673,51.488182,51.468645,51.447949,51.420955,51.392468,51.364088,51.332687,51.302484,51.278519,51.255337,51.227927,51.199091,51.174337,51.153114,51.133869,51.113846,51.092353,51.072807,51.053488,51.034162,51.015517,50.995200,50.975568,50.953842,50.933989,50.914358,50.894500,50.875083,50.852912,50.833716,50.813587,50.792757,50.765269,50.735882,50.706809,50.678466,50.650842,50.621780,50.590677,50.558601,50.525155,50.495436,50.465000,50.433807,50.404394,50.379397,50.356100,50.331592,50.307327,50.282118,50.258333,50.235024,50.211311,50.185459,50.161635,50.140813,50.120571,50.099336,50.077736,50.056526,50.035888,50.014465,49.989259,49.965023,49.940826,49.915160,49.890682,49.865837,49.838423,49.811076,49.785089,49.757689,49.731062,49.705947,49.680702,49.652052,49.624174,49.596710,49.568448,49.537768,49.507692,49.474723,49.438475,49.401477,49.366050,49.334226,49.303667,49.272697,49.244380,49.215761,49.189262,49.164000,49.135244,49.107206,49.078226,49.048313,49.016240,48.981873,48.945595,48.910830,48.876929,48.847529,48.818867,
2011/6/15,52.030000,52.135000,51.883333,51.930000,52.208000,52.393333,52.550000,52.667500,52.730000,52.819000,52.864545,52.795000,52.742308,52.712857,52.652667,52.611250,52.569412,52.567778,52.564211,52.584500,52.588571,52.594545,52.627826,52.665417,52.693200,52.727308,52.758889,52.777500,52.803448,52.815000,52.835484,52.850625,52.868788,52.885882,52.878571,52.877778,52.880270,52.885000,52.858718,52.810000,52.770976,52.735952,52.716512,52.698864,52.675333,52.672391,52.669574,52.670625,52.668980,52.645000,52.616863,52.590577,52.559623,52.528333,52.501273,52.465893,52.428070,52.390000,52.348814,52.304000,52.254426,52.206452,52.162698,52.137813,52.114308,52.100000,52.095075,52.090882,52.086232,52.087286,52.082817,52.069583,52.062603,52.050541,52.033067,52.016053,52.008961,52.010897,52.012785,52.003875,51.997284,51.989756,51.978795,51.962976,51.967294,51.983023,52.004253,52.028977,52.047865,52.062000,52.070659,52.074457,52.078602,52.088617,52.102000,52.108854,52.111134,52.114694,52.118586,52.122800,52.124851,52.118431,52.110485,52.107212,52.104857,52.110660,52.117570,52.123889,52.125413,52.124545,52.122523,52.121339,52.118230,52.117105,52.112957,52.108879,52.103761,52.100932,52.094538,52.087500,52.078512,52.070738,52.062033,52.056210,52.046320,52.036587,52.027402,52.017344,52.003798,51.987462,51.965420,51.942424,51.919173,51.898134,51.875852,51.854191,51.835693,51.813116,51.790504,51.767643,51.746596,51.722254,51.699441,51.683819,51.669310,51.655274,51.640544,51.626622,51.609396,51.590400,51.572252,51.554342,51.532157,51.513052,51.491677,51.472244,51.451656,51.424810,51.396478,51.368250,51.337019,51.306975,51.283129,51.260061,51.232788,51.204096,51.179461,51.158333,51.139172,51.119235,51.097836,51.078372,51.059133,51.039885,51.021314,51.001080,50.981525,50.959888,50.940112,50.920556,50.900773,50.881429,50.859344,50.840217,50.820162,50.799409,50.772032,50.742766,50.713810,50.685579,50.658063,50.629115,50.598135,50.566186,50.532872,50.503265,50.472944,50.441869,50.412563,50.387650,50.364428,50.340000,50.315813,50.290686,50.266976,50.243738,50.220097,50.194327,50.170574,50.149810,50.129621,50.108443,50.086901,50.065748,50.045163,50.023796,49.998664,49.974495,49.950365,49.924773,49.900362,49.875586,49.848251,49.820982,49.795067,49.767743,49.741189,49.716140,49.690961,49.662391,49.634589,49.607198,49.579013,49.548419,49.518426,49.485551,49.449409,49.412521,49.377197,49.345458,49.314979,49.284091,49.255844,49.227295,49.200857,49.175650,49.146964,49.118992,49.090080,49.060240,49.028247,48.993968,48.957787,48.923110,48.889294,48.859961,
2011/6/16,51.080000,51.555000,51.783333,51.682500,51.760000,52.020000,52.205714,52.366250,52.491111,52.565000,52.660909,52.715833,52.663077,52.623571,52.604000,52.554375,52.521176,52.486667,52.489474,52.490000,52.512857,52.520000,52.528696,52.563333,52.602000,52.631154,52.666296,52.698929,52.718966,52.746000,52.759032,52.780625,52.796970,52.816176,52.834286,52.828611,52.829189,52.832895,52.838718,52.814250,52.767805,52.730714,52.697442,52.679318,52.662889,52.640652,52.638511,52.636458,52.638163,52.637200,52.614314,52.587308,52.562075,52.532222,52.502000,52.475893,52.441579,52.404828,52.367797,52.327667,52.283934,52.235484,52.188571,52.145781,52.121538,52.098636,52.084776,52.080147,52.076232,52.071857,52.073099,52.068889,52.056027,52.049324,52.037600,52.020526,52.003896,51.997051,51.999114,52.001125,51.992469,51.986098,51.978795,51.968095,51.952588,51.956977,51.972644,51.993750,52.018315,52.037111,52.051209,52.059891,52.063763,52.067979,52.078000,52.091354,52.098247,52.100612,52.104242,52.108200,52.112475,52.114608,52.108350,52.100577,52.097429,52.095189,52.101028,52.107963,52.114312,52.115909,52.115135,52.113214,52.112124,52.109123,52.108087,52.104052,52.100085,52.095085,52.092353,52.086083,52.079174,52.070328,52.062683,52.054113,52.048400,52.038651,52.029055,52.020000,52.010078,51.996692,51.980534,51.958712,51.935940,51.912910,51.892074,51.870000,51.848540,51.830217,51.807842,51.785429,51.762766,51.741901,51.717762,51.695139,51.679655,51.665274,51.651361,51.636757,51.622953,51.605867,51.587020,51.569013,51.551242,51.529221,51.510258,51.489038,51.469745,51.449304,51.422642,51.394500,51.366460,51.335432,51.305583,51.281890,51.258970,51.231867,51.203353,51.178869,51.157870,51.138824,51.119006,51.097733,51.078382,51.059253,51.040114,51.021648,51.001525,50.982079,50.960559,50.940889,50.921436,50.901758,50.882514,50.860543,50.841514,50.821559,50.800909,50.773670,50.744550,50.715737,50.687644,50.660260,50.631451,50.600619,50.568821,50.535663,50.506193,50.476010,50.445075,50.415900,50.391095,50.367970,50.343645,50.319559,50.294537,50.270922,50.247778,50.224231,50.198565,50.174905,50.154218,50.134104,50.113005,50.091542,50.070465,50.049954,50.028664,50.003624,49.979543,49.955500,49.930000,49.905676,49.880987,49.853750,49.826578,49.800752,49.773524,49.747061,49.722096,49.697000,49.668528,49.640819,49.613519,49.585427,49.554936,49.525042,49.492278,49.456261,49.419498,49.384292,49.352656,49.322273,49.291481,49.263320,49.234857,49.208496,49.183360,49.154758,49.126867,49.098040,49.068287,49.036389,49.002213,48.966142,48.931569,48.897852,
2011/6/17,50.910000,50.995000,51.340000,51.565000,51.528000,51.618333,51.861429,52.043750,52.204444,52.333000,52.414545,52.515000,52.576923,52.537857,52.509333,52.498125,52.457647,52.431667,52.403684,52.410500,52.414762,52.440000,52.450000,52.461250,52.497200,52.536923,52.567407,52.603571,52.637241,52.658667,52.686774,52.701250,52.723939,52.741471,52.761714,52.780833,52.776757,52.778684,52.783590,52.790500,52.767805,52.723571,52.688372,52.656818,52.640000,52.624783,52.603830,52.602500,52.601224,52.603600,52.603333,52.581538,52.555660,52.531481,52.502727,52.473571,52.448421,52.415172,52.379492,52.343500,52.304426,52.261774,52.214444,52.168594,52.126769,52.103182,52.080896,52.067500,52.063188,52.059571,52.055493,52.056944,52.053014,52.040541,52.034133,52.022763,52.006104,51.989872,51.983291,51.985500,51.987654,51.979268,51.973133,51.966071,51.955647,51.940465,51.944943,51.960568,51.981573,52.006000,52.024725,52.038804,52.047527,52.051489,52.055789,52.065833,52.079175,52.086122,52.088586,52.092300,52.096337,52.100686,52.102913,52.096827,52.089238,52.086226,52.084112,52.090000,52.096972,52.103364,52.105045,52.104375,52.102566,52.101579,52.098696,52.097759,52.093846,52.090000,52.085126,52.082500,52.076364,52.069590,52.060894,52.053387,52.044960,52.039365,52.029764,52.020312,52.011395,52.001615,51.988397,51.972424,51.950827,51.928284,51.905481,51.884853,51.862993,51.841739,51.823597,51.801429,51.779220,51.756761,51.736084,51.712153,51.689724,51.674384,51.660136,51.646351,51.631879,51.618200,51.601258,51.582566,51.564706,51.547078,51.525226,51.506410,51.485350,51.466203,51.445912,51.419437,51.391491,51.363642,51.332822,51.303171,51.279636,51.256867,51.229940,51.201607,51.177278,51.156412,51.137485,51.117791,51.096647,51.077414,51.058400,51.039375,51.021017,51.001011,50.981676,50.960278,50.940718,50.921374,50.901803,50.882663,50.860811,50.841882,50.822032,50.801489,50.774392,50.745421,50.716754,50.688802,50.661554,50.632887,50.602205,50.570561,50.537563,50.508232,50.478191,50.447400,50.418358,50.393663,50.370640,50.346422,50.322439,50.297524,50.274010,50.250962,50.227512,50.201952,50.178389,50.157783,50.137746,50.116729,50.095349,50.074352,50.053917,50.032706,50.007763,49.983773,49.959819,49.934414,49.910179,49.885580,49.858444,49.831372,49.805639,49.778509,49.752140,49.727261,49.702251,49.673879,49.646266,49.619060,49.591064,49.560678,49.530886,49.498235,49.462343,49.425708,49.390622,49.359091,49.328807,49.298115,49.270041,49.241667,49.215385,49.190323,49.161807,49.134000,49.105259,49.075595,49.043794,49.009724,48.973765,48.939297,
2011/6/20,50.390000,50.650000,50.793333,51.102500,51.330000,51.338333,51.442857,51.677500,51.860000,52.023000,52.156364,52.245833,52.351538,52.420714,52.394667,52.376875,52.374118,52.342778,52.324211,52.303000,52.314286,52.322727,52.350870,52.364167,52.378400,52.416154,52.457407,52.489643,52.527241,52.562333,52.585484,52.615000,52.631212,52.655294,52.674286,52.695833,52.716216,52.713947,52.717436,52.723750,52.731951,52.711190,52.669302,52.636136,52.606444,52.591087,52.577234,52.557708,52.557347,52.557000,52.560196,52.560769,52.540189,52.515556,52.492545,52.465000,52.437018,52.412931,52.380847,52.346333,52.311475,52.273548,52.232063,52.185937,52.141231,52.100455,52.077612,52.056029,52.043188,52.039286,52.036056,52.032361,52.034110,52.030541,52.018533,52.012500,52.001558,51.985385,51.969620,51.963375,51.965802,51.968171,51.960120,51.954286,51.947529,51.937442,51.922644,51.927273,51.942921,51.963889,51.988242,52.006957,52.021075,52.029894,52.034000,52.038437,52.048557,52.061939,52.068990,52.071600,52.075446,52.079608,52.084078,52.086442,52.080571,52.073208,52.070374,52.068426,52.074404,52.081455,52.087928,52.089732,52.089204,52.087544,52.086696,52.083966,52.083162,52.079407,52.075714,52.071000,52.068512,52.062541,52.055935,52.047419,52.040080,52.031825,52.026378,52.016953,52.007674,51.998923,51.989313,51.976288,51.960526,51.939179,51.916889,51.894338,51.873942,51.852319,51.831295,51.813357,51.791418,51.769437,51.747203,51.726736,51.703034,51.680822,51.665646,51.651554,51.637919,51.623600,51.610066,51.593289,51.574771,51.557078,51.539613,51.517949,51.499299,51.478418,51.459434,51.439312,51.413043,51.385309,51.357669,51.327073,51.297636,51.274277,51.251677,51.224940,51.196805,51.172647,51.151930,51.133140,51.113584,51.092586,51.073486,51.054602,51.035706,51.017472,50.997598,50.978389,50.957127,50.937692,50.918470,50.899022,50.880000,50.858280,50.839465,50.819734,50.799312,50.772368,50.743560,50.715052,50.687254,50.660155,50.631641,50.601122,50.569645,50.536818,50.507638,50.477750,50.447114,50.418218,50.393645,50.370735,50.346634,50.322767,50.297971,50.274567,50.251627,50.228286,50.202844,50.179387,50.158873,50.138925,50.118000,50.096713,50.075806,50.055459,50.034338,50.009500,49.985611,49.961757,49.936457,49.912321,49.887822,49.860796,49.833833,49.808202,49.781179,49.754913,49.730130,49.705216,49.676953,49.649444,49.622340,49.594449,49.564177,49.534496,49.501967,49.466208,49.429710,49.394752,49.363333,49.333156,49.302571,49.274593,49.246316,49.220121,49.195141,49.166720,49.139004,49.110357,49.080791,49.049094,49.015137,48.979297,
